Timestamp,Cars,Motorcycles,Buses,Trucks,Total,UP,DOWN,Current Vehicles,Density
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:39,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:40,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:41,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:42,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:43,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:44,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:45,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:46,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:47,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:48,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:49,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:50,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:51,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:52,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:53,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:54,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:01:55,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:56,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:57,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:58,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,3,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:01:59,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:00,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:01,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:02,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,0,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,3,LOW
2026-09-10 10:02:03,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,1,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,3,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,2,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,3,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,3,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:04,0,0,0,0,0,0,0,4,LOW
2026-09-10 10:02:05,0,0,0,0,0,0,0,3,LOW
